alg,thread_num,iter_type,prefill,query_num,insert,query,delete
PGM,3,seq,6000,17000,3.67007,0.00354923,3.23949
wormhole,3,seq,6000,17000,0.000927025,0.000242677,0.000907012
PGM,3,seq,7000,17000,3.51782,0.00332198,2.97333
wormhole,3,seq,7000,17000,0.000928497,0.000250896,0.000900952
PGM,3,seq,8000,17000,3.89443,0.00339702,2.68584
wormhole,3,seq,8000,17000,0.000883173,0.000250186,0.000886033
PGM,3,seq,9000,17000,3.9578,0.00338674,3.85984
wormhole,3,seq,9000,17000,0.000935264,0.000252044,0.000890765
PGM,3,seq,10000,17000,3.97342,0.0037341,3.85855
wormhole,3,seq,10000,17000,0.000852796,0.00026295,0.000897103
PGM,3,seq,11000,17000,4.00083,0.00351116,3.88244
wormhole,3,seq,11000,17000,0.00081032,0.000263593,0.000943906
PGM,3,seq,12000,17000,4.02449,0.0035109,3.90332
wormhole,3,seq,12000,17000,0.000754417,0.0002753,0.000905952
PGM,3,seq,13000,17000,4.2138,0.0036069,3.74622
wormhole,3,seq,13000,17000,0.000737787,0.00027882,0.000910878
PGM,3,seq,14000,17000,4.23348,0.0036653,3.86599
wormhole,3,seq,14000,17000,0.000736846,0.000289859,0.000924965
PGM,3,seq,15000,17000,3.94395,0.00359024,3.93791
wormhole,3,seq,15000,17000,0.000694818,0.000283437,0.000748581
PGM,3,seq,16000,17000,3.54276,0.00364417,3.33448
wormhole,3,seq,16000,17000,0.000702947,0.000206622,0.000929677
PGM,3,seq,17000,17000,3.71889,0.00338168,2.83244
wormhole,3,seq,17000,17000,0.000733805,0.00026509,0.000982398
PGM,3,seq,18000,17000,4.04333,0.00345975,4.07406
wormhole,3,seq,18000,17000,0.000687549,0.000257263,0.000960929
PGM,3,seq,19000,17000,4.0596,0.00339618,3.66023
wormhole,3,seq,19000,17000,0.000679314,0.000231108,0.000952152
PGM,3,rand,1000,17000,0.0949385,0.00312201,0.161634
wormhole,3,rand,1000,17000,0.000296752,0.00101307,0.000143482
PGM,3,rand,2000,17000,0.0901478,0.00358531,0.177063
wormhole,3,rand,2000,17000,0.000323542,0.00117281,0.000111068
PGM,3,rand,3000,17000,0.0890513,0.00312731,0.15477
wormhole,3,rand,3000,17000,0.000315154,0.00098277,0.00013111
PGM,3,rand,4000,17000,0.109176,0.00372544,0.213456
wormhole,3,rand,4000,17000,0.00027129,0.00120191,0.00014184
PGM,3,rand,5000,17000,0.0810464,0.00335016,0.2145
wormhole,3,rand,5000,17000,0.000275021,0.00120176,0.000154678
PGM,3,rand,6000,17000,0.0885861,0.0033097,0.22798
wormhole,3,rand,6000,17000,0.00029109,0.00111583,0.000113298
PGM,3,rand,7000,17000,0.0961672,0.00351839,0.23311
wormhole,3,rand,7000,17000,0.000249091,0.00115209,0.000146471
PGM,3,rand,8000,17000,0.0937949,0.00314883,0.274049
wormhole,3,rand,8000,17000,0.000347238,0.00116644,0.000148164
PGM,3,rand,9000,17000,0.101216,0.00330461,0.245982
wormhole,3,rand,9000,17000,0.000334356,0.0012125,0.000143849
PGM,3,rand,10000,17000,0.0823783,0.0038405,0.250976
wormhole,3,rand,10000,17000,0.000235497,0.000956508,0.000105412
PGM,3,rand,11000,17000,0.103906,0.00389706,0.192047
wormhole,3,rand,11000,17000,0.00021821,0.00096645,0.000144347
PGM,3,rand,12000,17000,0.0949429,0.00392632,0.275228
wormhole,3,rand,12000,17000,0.000224499,0.000969521,0.000126748
PGM,3,rand,13000,17000,0.0951928,0.00359131,0.261372
wormhole,3,rand,13000,17000,0.000251573,0.000887907,0.000128254
PGM,3,rand,14000,17000,0.102817,0.00392118,0.283045
wormhole,3,rand,14000,17000,0.000258993,0.000930049,0.000137888
PGM,3,rand,15000,17000,0.0949732,0.00378869,0.289103
wormhole,3,rand,15000,17000,0.000278448,0.00103087,0.000144434
PGM,3,rand,16000,17000,0.0956543,0.00369447,0.165513
wormhole,3,rand,16000,17000,0.000230211,0.000881029,0.000134335
PGM,3,rand,17000,17000,0.106415,0.00372537,0.243853
wormhole,3,rand,17000,17000,0.000211332,0.000876762,0.000135728
PGM,3,rand,18000,17000,0.106802,0.00358087,0.227463
wormhole,3,rand,18000,17000,0.000200027,0.000871993,0.000123691
PGM,3,rand,19000,17000,0.0992478,0.00368313,0.214862
wormhole,3,rand,19000,17000,0.000196046,0.000897411,9.48E-05
PGM,3,seq,1000,18000,4.4171,0.00391261,2.71633
wormhole,3,seq,1000,18000,0.00123307,0.000278916,0.00106349
PGM,3,seq,2000,18000,4.68239,0.00374465,4.47107
wormhole,3,seq,2000,18000,0.00144418,0.000323547,0.00128555
PGM,3,seq,3000,18000,3.92166,0.00358761,3.11888
wormhole,3,seq,3000,18000,0.00121888,0.000304706,0.00106412
PGM,3,seq,4000,18000,4.54791,0.00355487,3.86066
wormhole,3,seq,4000,18000,0.00123553,0.000265321,0.000814608
PGM,3,seq,5000,18000,4.48586,0.00375084,4.34824
wormhole,3,seq,5000,18000,0.00104221,0.000253046,0.000951831
PGM,3,seq,6000,18000,3.91253,0.00393828,3.43831
wormhole,3,seq,6000,18000,0.000999313,0.000254282,0.000992594
PGM,3,seq,7000,18000,3.80455,0.00362886,3.55104
wormhole,3,seq,7000,18000,0.00099425,0.0002539,0.000960092
PGM,3,seq,8000,18000,4.04901,0.0034671,2.83415
wormhole,3,seq,8000,18000,0.000982797,0.000268216,0.000945328
PGM,3,seq,9000,18000,4.16809,0.00350085,4.14444
wormhole,3,seq,9000,18000,0.00098918,0.000287002,0.000713436
PGM,3,seq,10000,18000,4.26455,0.00357104,4.10916
wormhole,3,seq,10000,18000,0.000916373,0.000260111,0.000986283
PGM,3,seq,11000,18000,4.35636,0.00374337,4.11023
wormhole,3,seq,11000,18000,0.000878778,0.000263169,0.000980365
PGM,3,seq,12000,18000,4.12067,0.00389572,4.75674
wormhole,3,seq,12000,18000,0.000847861,0.000273958,0.000989523
PGM,3,seq,13000,18000,4.5505,0.00404779,3.95915
wormhole,3,seq,13000,18000,0.000796541,0.000297052,0.000982903
PGM,3,seq,14000,18000,4.614,0.00389583,4.57935
wormhole,3,seq,14000,18000,0.000777625,0.000279359,0.000991385
PGM,3,seq,15000,18000,4.21728,0.0037541,3.96995
wormhole,3,seq,15000,18000,0.000741374,0.000286555,0.000981155
PGM,3,seq,16000,18000,3.80028,0.00362737,3.72856
wormhole,3,seq,16000,18000,0.000730934,0.000279428,0.000976344
PGM,3,seq,17000,18000,3.92713,0.00353996,4.51356
wormhole,3,seq,17000,18000,0.000743608,0.00027445,0.000993463
PGM,3,seq,18000,18000,4.33601,0.00370498,3.89568
wormhole,3,seq,18000,18000,0.000710256,0.000256908,0.00099949
PGM,3,seq,19000,18000,4.41009,0.00358156,4.83768
wormhole,3,seq,19000,18000,0.000713076,0.000273673,0.000995309
PGM,3,rand,1000,18000,0.106595,0.00362495,0.20719
wormhole,3,rand,1000,18000,0.000311788,0.00172211,0.00015428
PGM,3,rand,2000,18000,0.0949836,0.00400205,0.174264
wormhole,3,rand,2000,18000,0.000366331,0.00126015,0.000164431
PGM,3,rand,3000,18000,0.101136,0.00374845,0.251881
wormhole,3,rand,3000,18000,0.000423407,0.00176456,0.000148653
PGM,3,rand,4000,18000,0.103539,0.00331222,0.236582
wormhole,3,rand,4000,18000,0.000307904,0.00124343,0.000145737
PGM,3,rand,5000,18000,0.0911718,0.00360508,0.277832
wormhole,3,rand,5000,18000,0.000303071,0.00125559,0.00011064
PGM,3,rand,6000,18000,0.0883805,0.00313795,0.294359
wormhole,3,rand,6000,18000,0.00640195,0.0139287,0.00224891
PGM,3,rand,7000,18000,0.112554,0.00394819,0.270892
wormhole,3,rand,7000,18000,0.000291726,0.00123395,0.000114005
PGM,3,rand,8000,18000,0.0949258,0.00385757,0.139583
wormhole,3,rand,8000,18000,0.000305638,0.00120111,0.000154081
PGM,3,rand,9000,18000,0.10947,0.00342315,0.262622
wormhole,3,rand,9000,18000,0.000274858,0.00113064,0.000135053
PGM,3,rand,10000,18000,0.0827324,0.00325363,0.169764
wormhole,3,rand,10000,18000,0.00022033,0.00102377,0.000136382
PGM,3,rand,11000,18000,0.0886888,0.00333362,0.195146
wormhole,3,rand,11000,18000,0.000209391,0.0010063,0.000131351
PGM,3,rand,12000,18000,0.0975696,0.00407392,0.152729
wormhole,3,rand,12000,18000,0.000231194,0.00101864,0.000136546
PGM,3,rand,13000,18000,0.0967663,0.00407424,0.270346
wormhole,3,rand,13000,18000,0.000195604,0.000971488,7.76E-05
PGM,3,rand,14000,18000,0.10151,0.00377476,0.296131
wormhole,3,rand,14000,18000,0.000303301,0.000954021,0.000142541
PGM,3,rand,15000,18000,0.0812911,0.00442185,0.244361
wormhole,3,rand,15000,18000,0.000257949,0.00092208,9.42E-05
PGM,3,rand,16000,18000,0.0935649,0.00408625,0.240517
wormhole,3,rand,16000,18000,0.000254969,0.000961578,0.000134006
PGM,3,rand,17000,18000,0.0914644,0.00354104,0.231311
wormhole,3,rand,17000,18000,0.000226549,0.000937332,9.80E-05
PGM,3,rand,18000,18000,0.097688,0.00406689,0.250106
wormhole,3,rand,18000,18000,0.000221293,0.000926082,0.000128562
PGM,3,rand,19000,18000,0.102334,0.00402493,0.189733
wormhole,3,rand,19000,18000,0.000207243,0.000946736,0.000132156
PGM,3,seq,1000,19000,4.66135,0.00426636,2.85285
wormhole,3,seq,1000,19000,0.00148636,0.000401943,0.000902502
PGM,3,seq,2000,19000,4.92596,0.00383842,5.40867
wormhole,3,seq,2000,19000,0.00157638,0.000420583,0.00135803
PGM,3,seq,3000,19000,4.13957,0.00374015,3.37274
wormhole,3,seq,3000,19000,0.0014363,0.000323386,0.00132837
PGM,3,seq,4000,19000,4.84931,0.0038547,4.22255
wormhole,3,seq,4000,19000,0.00130954,0.000285042,0.00122282
PGM,3,seq,5000,19000,4.77691,0.00385488,4.59345
wormhole,3,seq,5000,19000,0.00124714,0.000277681,0.00114484
PGM,3,seq,6000,19000,4.2057,0.00384358,4.20675
wormhole,3,seq,6000,19000,0.00103547,0.000260084,0.00100478
PGM,3,seq,7000,19000,4.36415,0.00407806,2.87502
wormhole,3,seq,7000,19000,0.00098013,0.00027197,0.00099737
PGM,3,seq,8000,19000,4.36961,0.00369542,3.84369
wormhole,3,seq,8000,19000,0.00101648,0.000273341,0.000995954
PGM,3,seq,9000,19000,4.42555,0.00366365,4.84294
wormhole,3,seq,9000,19000,0.00114447,0.000339515,0.0011319
PGM,3,seq,10000,19000,4.51142,0.00373547,4.32386
wormhole,3,seq,10000,19000,0.00101264,0.000268023,0.000986444
PGM,3,seq,11000,19000,4.57611,0.0040138,4.4419
wormhole,3,seq,11000,19000,0.000926391,0.000269372,0.00101803
PGM,3,seq,12000,19000,4.65222,0.003976,4.27272
wormhole,3,seq,12000,19000,0.000923007,0.00029102,0.00101709
PGM,3,seq,13000,19000,4.68351,0.00428802,4.25651
wormhole,3,seq,13000,19000,0.000967477,0.000312958,0.000923298
PGM,3,seq,14000,19000,4.42449,0.00401169,3.82768
wormhole,3,seq,14000,19000,0.000821107,0.000237548,0.00104323
PGM,3,seq,15000,19000,3.99112,0.0039945,3.30172
wormhole,3,seq,15000,19000,0.000805554,0.000277082,0.00103212
PGM,3,seq,16000,19000,4.31085,0.00405928,4.40561
wormhole,3,seq,16000,19000,0.000758951,0.000294215,0.00105131
PGM,3,seq,17000,19000,4.62415,0.00374739,4.57576
wormhole,3,seq,17000,19000,0.000791604,0.000283941,0.000999279
PGM,3,seq,18000,19000,4.58125,0.00389258,4.29941
wormhole,3,seq,18000,19000,0.000771653,0.000285219,0.00102144
PGM,3,seq,19000,19000,4.68357,0.00376999,4.71877
wormhole,3,seq,19000,19000,0.000745739,0.000284806,0.00109013
PGM,3,rand,1000,19000,0.106473,0.00418708,0.266741
wormhole,3,rand,1000,19000,0.000317505,0.00131195,0.00013843
PGM,3,rand,2000,19000,0.101911,0.00393534,0.242491
wormhole,3,rand,2000,19000,0.00035371,0.00125779,0.000154963
PGM,3,rand,3000,19000,0.103387,0.00385088,0.179757
wormhole,3,rand,3000,19000,0.000340188,0.00135527,0.000153227
PGM,3,rand,4000,19000,0.102077,0.00352557,0.207086
wormhole,3,rand,4000,19000,0.000281559,0.00130741,0.000142372
PGM,3,rand,5000,19000,0.097806,0.00393283,0.277701
wormhole,3,rand,5000,19000,0.000296028,0.00130974,0.000147617
PGM,3,rand,6000,19000,0.0887037,0.00334582,0.218015
wormhole,3,rand,6000,19000,0.000308294,0.00129484,0.000116052
PGM,3,rand,7000,19000,0.0973085,0.00389543,0.274097
wormhole,3,rand,7000,19000,0.0002715,0.00129893,0.000145514
PGM,3,rand,8000,19000,0.0984677,0.00363786,0.229102
wormhole,3,rand,8000,19000,0.000320608,0.00132433,0.000124489
PGM,3,rand,9000,19000,0.111406,0.00371253,0.15804
wormhole,3,rand,9000,19000,0.000305081,0.00131409,0.000110344
PGM,3,rand,10000,19000,0.0819051,0.00374414,0.19608
wormhole,3,rand,10000,19000,0.000243494,0.00107146,0.000136374
PGM,3,rand,11000,19000,0.0896322,0.00384497,0.227308
wormhole,3,rand,11000,19000,0.000221033,0.00104059,0.000116461
PGM,3,rand,12000,19000,0.0968739,0.00433975,0.150187
wormhole,3,rand,12000,19000,0.000228536,0.00107032,0.000138601
PGM,3,rand,13000,19000,0.094943,0.00410051,0.23007
wormhole,3,rand,13000,19000,0.00025118,0.00105859,0.000137229
PGM,3,rand,14000,19000,0.0976811,0.0037991,0.222156
wormhole,3,rand,14000,19000,0.000252448,0.00101038,0.000142392
PGM,3,rand,15000,19000,0.0934133,0.00416613,0.278331
wormhole,3,rand,15000,19000,0.000258599,0.000985884,0.000142831
PGM,3,rand,16000,19000,0.0987334,0.00454622,0.255892
wormhole,3,rand,16000,19000,0.000227431,0.000956683,0.000125749
PGM,3,rand,17000,19000,0.0982917,0.00458332,0.169388
wormhole,3,rand,17000,19000,0.000205448,0.000952922,0.000100404
PGM,3,rand,18000,19000,0.121459,0.00408767,0.251649
wormhole,3,rand,18000,19000,0.000199712,0.000937465,9.58E-05
PGM,3,rand,19000,19000,0.102524,0.00424414,0.179127
wormhole,3,rand,19000,19000,0.000164444,0.000957729,0.00012958
PGM,4,seq,1000,1000,0.0992318,0.000217147,0.0838614
wormhole,4,seq,1000,1000,0.00024216,0.000154707,0.000185295
PGM,4,seq,2000,1000,0.0935512,0.00022281,0.0703565
wormhole,4,seq,2000,1000,0.000209689,7.37E-05,0.000142292
PGM,4,seq,3000,1000,0.0802535,0.000240646,0.0971676
wormhole,4,seq,3000,1000,0.000191214,0.000155873,0.00014185
PGM,4,seq,4000,1000,0.0158071,0.000198624,0.079782
wormhole,4,seq,4000,1000,0.000196365,8.02E-05,0.000172065
PGM,4,seq,5000,1000,0.0906113,0.000280963,0.0850806
wormhole,4,seq,5000,1000,0.000169141,0.000134004,0.000158484
PGM,4,seq,6000,1000,0.0814883,0.000239409,0.0831927
wormhole,4,seq,6000,1000,0.000178325,0.000134506,0.000164754
PGM,4,seq,7000,1000,0.0840016,0.00021036,0.086656
wormhole,4,seq,7000,1000,0.000204417,0.000104226,0.000134054
PGM,4,seq,8000,1000,0.081189,0.000197908,0.0836428
wormhole,4,seq,8000,1000,0.000185522,0.000127358,0.000175525
PGM,4,seq,9000,1000,0.0926771,0.000226081,0.0946494
wormhole,4,seq,9000,1000,0.000173155,0.000110516,0.000126317
PGM,4,seq,10000,1000,0.092748,0.000201358,0.0994067
wormhole,4,seq,10000,1000,0.000185645,0.00012707,0.000167089
PGM,4,seq,11000,1000,0.0928687,0.000226252,0.0989939
wormhole,4,seq,11000,1000,0.000181167,0.000120937,0.000167828
PGM,4,seq,12000,1000,0.093426,0.000206212,0.0991786
wormhole,4,seq,12000,1000,0.000179958,0.000129372,0.0001529
PGM,4,seq,13000,1000,0.0958619,0.000227295,0.106505
wormhole,4,seq,13000,1000,0.000172263,0.000130329,0.000151584
PGM,4,seq,14000,1000,0.0954818,0.000223298,0.0949178
wormhole,4,seq,14000,1000,0.00017392,0.00013018,0.000155154
PGM,4,seq,15000,1000,0.108355,0.000214894,0.0951546
wormhole,4,seq,15000,1000,0.000168796,0.000125547,0.000147648
PGM,4,seq,16000,1000,0.0948952,0.000226564,0.0942225
wormhole,4,seq,16000,1000,0.000126905,0.000117066,0.000140265
PGM,4,seq,17000,1000,0.0975857,0.00024309,0.0987891
wormhole,4,seq,17000,1000,0.000174368,0.000123691,0.000157826
PGM,4,seq,18000,1000,0.0981432,0.000207077,0.105923
wormhole,4,seq,18000,1000,0.000175344,0.000121529,0.000120962
PGM,4,seq,19000,1000,0.0967663,0.000234773,0.0988855
wormhole,4,seq,19000,1000,0.000180111,4.89E-05,0.000145046
PGM,4,rand,1000,1000,0.113087,0.000316136,0.183762
wormhole,4,rand,1000,1000,0.00027607,0.000204298,0.000148852
PGM,4,rand,2000,1000,0.0905057,0.000322069,0.194172
wormhole,4,rand,2000,1000,0.000419086,0.000215484,0.000122441
PGM,4,rand,3000,1000,0.104249,0.000326661,0.184256
wormhole,4,rand,3000,1000,0.000387975,0.000199192,0.000149079
PGM,4,rand,4000,1000,0.109366,0.000304226,0.243295
wormhole,4,rand,4000,1000,0.00033952,0.000169803,0.000135952
PGM,4,rand,5000,1000,0.092545,0.000276561,0.274113
wormhole,4,rand,5000,1000,0.000351933,0.000208796,0.000119254
PGM,4,rand,6000,1000,0.104716,0.000323814,0.245673
wormhole,4,rand,6000,1000,0.000347891,0.000167494,0.000142307
PGM,4,rand,7000,1000,0.106164,0.000308444,0.153812
wormhole,4,rand,7000,1000,0.000294848,0.000222014,0.000159998
PGM,4,rand,8000,1000,0.101237,0.000306469,0.231488
wormhole,4,rand,8000,1000,0.00036898,0.000183787,0.000154273
PGM,4,rand,9000,1000,0.105019,0.000284561,0.174747
wormhole,4,rand,9000,1000,0.00032838,0.000213304,0.000142288
PGM,4,rand,10000,1000,0.0815412,0.000301532,0.257027
wormhole,4,rand,10000,1000,0.000239496,0.000219724,0.000150377
PGM,4,rand,11000,1000,0.0946685,0.000316735,0.306016
wormhole,4,rand,11000,1000,0.000233064,0.000234134,0.000160379
PGM,4,rand,12000,1000,0.0940763,0.000279709,0.197628
wormhole,4,rand,12000,1000,0.000305251,0.000218365,0.000162989
PGM,4,rand,13000,1000,0.102361,0.000315568,0.236711
wormhole,4,rand,13000,1000,0.000286322,0.000193108,0.000151856
PGM,4,rand,14000,1000,0.101999,0.000334613,0.158316
wormhole,4,rand,14000,1000,0.000280234,0.00012477,0.000117031
PGM,4,rand,15000,1000,0.0960691,0.00032963,0.19097
wormhole,4,rand,15000,1000,0.000258876,0.000165656,8.73E-05
PGM,4,rand,16000,1000,0.0922944,0.000331951,0.255291
wormhole,4,rand,16000,1000,0.000222538,0.000191603,0.00014302
PGM,4,rand,17000,1000,0.0937079,0.000315861,0.153585
wormhole,4,rand,17000,1000,0.000223961,0.00021573,0.000104535
PGM,4,rand,18000,1000,0.100519,0.00121131,0.271245
wormhole,4,rand,18000,1000,0.000223727,0.000215907,0.000148816
PGM,4,rand,19000,1000,0.0997341,0.000316067,0.243655
wormhole,4,rand,19000,1000,0.000241687,0.000151005,0.000132081
PGM,4,seq,1000,2000,0.381994,0.000425781,0.266942
wormhole,4,seq,1000,2000,0.000322601,0.000105013,0.000174032
PGM,4,seq,2000,2000,0.328388,0.00043236,0.255565
wormhole,4,seq,2000,2000,0.000327374,0.000148608,0.000235723
PGM,4,seq,3000,2000,0.37387,0.000460686,0.275295
wormhole,4,seq,3000,2000,0.00028457,0.000146958,0.000228025
PGM,4,seq,4000,2000,0.364869,0.000451305,0.245613
wormhole,4,seq,4000,2000,0.000273755,0.000131776,0.000235193
PGM,4,seq,5000,2000,0.351849,0.000379795,0.317489
wormhole,4,seq,5000,2000,0.000252787,0.000143216,0.000220033
PGM,4,seq,6000,2000,0.345733,0.000348402,0.34832
wormhole,4,seq,6000,2000,0.00024642,0.000137874,0.000231035
PGM,4,seq,7000,2000,0.350485,0.000403242,0.32279
wormhole,4,seq,7000,2000,0.000237584,0.000102236,0.000226452
PGM,4,seq,8000,2000,0.338416,0.000411207,0.312246
wormhole,4,seq,8000,2000,0.000228793,9.85E-05,0.00022603
PGM,4,seq,9000,2000,0.333292,0.000398242,0.30983
wormhole,4,seq,9000,2000,0.000233588,0.000104422,0.000195111
PGM,4,seq,10000,2000,0.342139,0.000448402,0.35565
wormhole,4,seq,10000,2000,0.000299911,0.000135189,0.00023186
PGM,4,seq,11000,2000,0.33679,0.000438146,0.357947
wormhole,4,seq,11000,2000,0.000199615,0.00013674,0.000203774
PGM,4,seq,12000,2000,0.343957,0.000416295,0.353851
wormhole,4,seq,12000,2000,0.000237277,0.000126438,0.000196076
PGM,4,seq,13000,2000,0.34796,0.000385724,0.360421
wormhole,4,seq,13000,2000,0.000228692,0.000125335,0.000199006
PGM,4,seq,14000,2000,0.33682,0.000443203,0.360704
wormhole,4,seq,14000,2000,0.000191735,9.32E-05,0.00018936
PGM,4,seq,15000,2000,0.347754,0.000452885,0.355685
wormhole,4,seq,15000,2000,0.000253704,0.000120322,0.000213252
PGM,4,seq,16000,2000,0.343802,0.000430019,0.363603
wormhole,4,seq,16000,2000,0.000228509,0.000144658,0.000168567
PGM,4,seq,17000,2000,0.361943,0.000445386,0.367258
wormhole,4,seq,17000,2000,0.000240876,0.00015178,0.000202831
PGM,4,seq,18000,2000,0.354507,0.000448124,0.375669
wormhole,4,seq,18000,2000,0.000193195,0.000156266,0.00017426
PGM,4,seq,19000,2000,0.360326,0.00038522,0.37405
wormhole,4,seq,19000,2000,0.000245515,0.000122259,0.000200229
PGM,4,rand,1000,2000,0.109068,0.000476947,0.15518
wormhole,4,rand,1000,2000,0.000276478,0.000277082,0.000145935
PGM,4,rand,2000,2000,0.093831,0.000477281,0.165379
wormhole,4,rand,2000,2000,0.000341422,0.000264066,0.000153196
PGM,4,rand,3000,2000,0.103562,0.000539469,0.20872
wormhole,4,rand,3000,2000,0.000351248,0.000262765,0.000148125
PGM,4,rand,4000,2000,0.120156,0.000510501,0.238544
wormhole,4,rand,4000,2000,0.000337667,0.000271313,0.000144441
PGM,4,rand,5000,2000,0.0953172,0.00052552,0.211765
wormhole,4,rand,5000,2000,0.00033265,0.000273449,0.000152854
PGM,4,rand,6000,2000,0.10333,0.000543574,0.22225
wormhole,4,rand,6000,2000,0.000326342,0.000282982,0.000161897
PGM,4,rand,7000,2000,0.112537,0.000517543,0.204029
wormhole,4,rand,7000,2000,0.000254907,0.000264066,0.000133338
PGM,4,rand,8000,2000,0.0972269,0.000493274,0.270811
wormhole,4,rand,8000,2000,0.000313123,0.000270332,0.000144988
PGM,4,rand,9000,2000,0.101881,0.000524451,0.262955
wormhole,4,rand,9000,2000,0.000293564,0.000286208,0.000160575
PGM,4,rand,10000,2000,0.0831213,0.000531472,0.249871
wormhole,4,rand,10000,2000,0.000239699,0.000276412,0.000148748
PGM,4,rand,11000,2000,0.104505,0.000495614,0.230673
wormhole,4,rand,11000,2000,0.000214626,0.000305656,0.00011385
PGM,4,rand,12000,2000,0.098957,0.00046268,0.235489
wormhole,4,rand,12000,2000,0.000274762,0.000275192,0.000138343
PGM,4,rand,13000,2000,0.0880821,0.000560843,0.148363
wormhole,4,rand,13000,2000,0.000285433,0.000270888,0.000153025
PGM,4,rand,14000,2000,0.0994872,0.000526685,0.271169
wormhole,4,rand,14000,2000,0.000354585,0.00029037,0.000173806
PGM,4,rand,15000,2000,0.099308,0.000517183,0.257903
